Source,Target,Organizer,Weight,Interval,src_lat,src_lon,tgt_lat,tgt_lon,Source_Year,Target_Year,Edge_Year,Edge_Year (Time)
Keck Center Gallery_2012,Upstairs Gallery_2013,J.D. Talasek,1,2010 to 2014,38.89580543,-77.04301809,38.89761198,-77.03769737,2012,2013,2012,2012-01-01 00:00:00
Homo Communicativus_2015,University of Warsaw Library_2015,Veslava Osinska,1,2015 to 2019,53.0190341,18.60491051,52.23430384,21.06765533,2015,2015,2015,2015-01-01 00:00:00
Atlanta Conference on Science and Innovation Policy_2009,Technology Transfer Society (T2S) Annual Conference_2009,Margaret Clements,1,2005 to 2009,33.75294756,-84.38590878,36.06808856,-79.79360552,2009,2009,2009,2009-01-01 00:00:00
"Moorhead, Art & Design Building_2012",Smithsonian Folklife Festival_2012,Michael J. Stamper,1,2010 to 2014,46.86701975,-96.76735183,38.89931879,-77.03867711,2012,2012,2012,2012-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,"Moorhead, Art & Design Building_2012",Michael J. Stamper,1,2010 to 2014,39.73800946,-104.9815902,46.86701975,-96.76735183,2011,2012,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Smithsonian Folklife Festival_2012,Michael J. Stamper,1,2010 to 2014,39.73800946,-104.9815902,38.89931879,-77.03867711,2011,2012,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,University of Huddersfield_2011,Michael J. Stamper,1,2010 to 2014,39.73800946,-104.9815902,54.70472366,-3.274688798,2011,2011,2011,2011-01-01 00:00:00
"Moorhead, Art & Design Building_2012",University of Huddersfield_2011,Michael J. Stamper,1,2010 to 2014,46.86701975,-96.76735183,54.70472366,-3.274688798,2012,2011,2011,2011-01-01 00:00:00
Smithsonian Folklife Festival_2012,University of Huddersfield_2011,Michael J. Stamper,1,2010 to 2014,38.89931879,-77.03867711,54.70472366,-3.274688798,2012,2011,2011,2011-01-01 00:00:00
Homo Communicativus: Contemporary Faces of Communication and Information_2013,Pedagogical University of Cracow_2011,Veslava Osinska,1,2010 to 2014,53.01494547,18.59384885,50.05273618,19.99922061,2013,2011,2011,2011-01-01 00:00:00
Homo Communicativus: Contemporary Faces of Communication and Information_2013,Torun's Festival of Science and Art_2011,Veslava Osinska,1,2010 to 2014,53.01494547,18.59384885,53.00966269,18.60093117,2013,2011,2011,2011-01-01 00:00:00
University of Florida_2010,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,29.64945102,-82.31660241,40.44276457,-79.99514662,2010,2012,2010,2010-01-01 00:00:00
New York Hall of Science_2006,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
New York Hall of Science_2008,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,40.70391394,-73.82247429,2008,2009,2008,2008-01-01 00:00:00
New York Hall of Science_2008,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,36.01216318,-84.27083964,2008,2008,2008,2008-01-01 00:00:00
New York Hall of Science_2008,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,32.83022446,-117.2713609,2008,2008,2008,2008-01-01 00:00:00
New York Hall of Science_2008,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,60.17160082,24.94563008,2008,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2008,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,39.77021159,-86.16122929,2008,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2008,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,33.74598921,-84.39163966,2008,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2008,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,40.06909293,-88.22313709,2008,2005,2005,2005-01-01 00:00:00
New York Hall of Science_2006,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,60.17160082,24.94563008,2006,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2006,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,40.70391394,-73.82247429,2006,2009,2006,2006-01-01 00:00:00
New York Hall of Science_2006,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,36.01216318,-84.27083964,2006,2008,2006,2006-01-01 00:00:00
New York Hall of Science_2006,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,32.83022446,-117.2713609,2006,2008,2006,2006-01-01 00:00:00
New York Hall of Science_2006,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,39.77021159,-86.16122929,2006,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2006,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,33.74598921,-84.39163966,2006,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2006,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
New York Hall of Science_2009,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,39.76552166,-86.16352641,2009,2005,2005,2005-01-01 00:00:00
Northwestern University_2011,Purdue University_2011,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,39.77161587,-86.16296103,2011,2011,2011,2011-01-01 00:00:00
Northwestern University_2011,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,35.69154502,-105.9316778,2011,2011,2011,2011-01-01 00:00:00
Northwestern University_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
New York Hall of Science_2008,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.71529336,-73.82546021,39.76552166,-86.16352641,2008,2005,2005,2005-01-01 00:00:00
New York Hall of Science_2009,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,36.01216318,-84.27083964,2009,2008,2008,2008-01-01 00:00:00
New York Hall of Science_2009,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,32.83022446,-117.2713609,2009,2008,2008,2008-01-01 00:00:00
New York Hall of Science_2009,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,60.17160082,24.94563008,2009,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2009,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,39.77021159,-86.16122929,2009,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2009,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,33.74598921,-84.39163966,2009,2006,2006,2006-01-01 00:00:00
New York Hall of Science_2009,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,40.70391394,-73.82247429,40.06909293,-88.22313709,2009,2005,2005,2005-01-01 00:00:00
New York Hall of Science_2006,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,40.71384544,-73.82887484,40.71529336,-73.82546021,2006,2008,2006,2006-01-01 00:00:00
New Network Theory Conference Keynote_2007,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,39.76552166,-86.16352641,2007,2005,2005,2005-01-01 00:00:00
National Institutes of Health_2012,Workshop_2010,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,38.89652172,-77.03893099,2012,2010,2010,2010-01-01 00:00:00
National Institutes of Health_2012,University of Florida_2010,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,29.64945102,-82.31660241,2012,2010,2010,2010-01-01 00:00:00
National Institutes of Health_2012,University of North Carolina_2011,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,35.23202548,-80.84695165,2012,2011,2011,2011-01-01 00:00:00
National Institutes of Health_2012,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,40.44276457,-79.99514662,2012,2012,2012,2012-01-01 00:00:00
National Institutes of Health_2012,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,38.89126812,-77.03682062,2012,2011,2011,2011-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,52.36888351,4.888075309,2006,2007,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",New York Hall of Science_2006,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,40.71384544,-73.82887484,2006,2006,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",New York Hall of Science_2008,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,40.71529336,-73.82546021,2006,2008,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",New York Hall of Science_2009,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,40.70391394,-73.82247429,2006,2009,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",OSTI Meeting_2008,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,36.01216318,-84.27083964,2006,2008,2006,2006-01-01 00:00:00
National Institutes of Health_2012,UCD Conference_2010,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,53.35328861,-6.264808522,2012,2010,2010,2010-01-01 00:00:00
National Institute of Science and Technology Policy (NISTEP)_2007,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,35.67535458,139.7567834,39.76552166,-86.16352641,2007,2005,2005,2005-01-01 00:00:00
National Institutes of Health_2012,Northwestern University_2011,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,41.87198984,-87.62931502,2012,2011,2011,2011-01-01 00:00:00
National Institutes of Health_2012,Purdue University_2011,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,39.77161587,-86.16296103,2012,2011,2011,2011-01-01 00:00:00
National Institutes of Health_2012,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,38.88880811,-77.04481698,35.69154502,-105.9316778,2012,2011,2011,2011-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",San Diego Marriott_2008,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,32.83022446,-117.2713609,2006,2008,2006,2006-01-01 00:00:00
New Network Theory Conference Keynote_2007,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,52.36888351,4.888075309,33.74598921,-84.39163966,2007,2006,2006,2006-01-01 00:00:00
New Network Theory Conference Keynote_2007,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,32.83022446,-117.2713609,2007,2008,2007,2007-01-01 00:00:00
New Network Theory Conference Keynote_2007,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,60.17160082,24.94563008,2007,2006,2006,2006-01-01 00:00:00
New Network Theory Conference Keynote_2007,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,52.36888351,4.888075309,39.77021159,-86.16122929,2007,2006,2006,2006-01-01 00:00:00
New Network Theory Conference Keynote_2007,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,40.06909293,-88.22313709,2007,2005,2005,2005-01-01 00:00:00
New Network Theory Conference Keynote_2007,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,36.01216318,-84.27083964,2007,2008,2007,2007-01-01 00:00:00
New Network Theory Conference Keynote_2007,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,40.70391394,-73.82247429,2007,2009,2007,2007-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,60.17160082,24.94563008,2006,2006,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006","State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,39.77021159,-86.16122929,2006,2006,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006","The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,33.74598921,-84.39163966,2006,2006,2006,2006-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
New Network Theory Conference Keynote_2007,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,40.71529336,-73.82546021,2007,2008,2007,2007-01-01 00:00:00
"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.86115082,-73.43750812,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
New Network Theory Conference Keynote_2007,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,52.36888351,4.888075309,40.71384544,-73.82887484,2007,2006,2006,2006-01-01 00:00:00
Northwestern University_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
"State House, Indianapolis_2006","The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,39.77021159,-86.16122929,33.74598921,-84.39163966,2006,2006,2006,2006-01-01 00:00:00
"State House, Indianapolis_2006",This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,39.77021159,-86.16122929,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
Scientific Mapping and Analytics_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
"State House, Indianapolis_2006",i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,39.77021159,-86.16122929,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,33.74598921,-84.39163966,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
Scientific Mapping and Analytics_2011,Workshop_2010,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
Scientific Mapping and Analytics_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
Science of Science Policy Workshop_2006,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,60.17160082,24.94563008,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
Scientific Mapping and Analytics_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
Scientific Mapping and Analytics_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
Scientific Mapping and Analytics_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,35.69154502,-105.9316778,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
UCD Conference_2010,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,53.35328861,-6.264808522,38.89126812,-77.03682062,2010,2011,2010,2010-01-01 00:00:00
UCD Conference_2010,Workshop_2010,Katy Borner,1,2010 to 2014,53.35328861,-6.264808522,38.89652172,-77.03893099,2010,2010,2010,2010-01-01 00:00:00
UQÀM_2022,University Collections at McCalla_2024,Katy Borner,1,2020 to 2024,45.50484397,-73.57396828,39.16579478,-86.53735204,2022,2024,2022,2022-01-01 00:00:00
UCD Conference_2010,University of North Carolina_2011,Katy Borner,1,2010 to 2014,53.35328861,-6.264808522,35.23202548,-80.84695165,2010,2011,2010,2010-01-01 00:00:00
UCD Conference_2010,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,53.35328861,-6.264808522,40.44276457,-79.99514662,2010,2012,2010,2010-01-01 00:00:00
UCD Conference_2010,University of Florida_2010,Katy Borner,1,2010 to 2014,53.35328861,-6.264808522,29.64945102,-82.31660241,2010,2010,2010,2010-01-01 00:00:00
"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,33.74598921,-84.39163966,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,40.06909293,-88.22313709,39.76552166,-86.16352641,2005,2005,2005,2005-01-01 00:00:00
Science of Science Policy Workshop_2006,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,60.17160082,24.94563008,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
Northwestern University_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
Purdue University_2011,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,35.69154502,-105.9316778,2011,2011,2011,2011-01-01 00:00:00
OSTI Meeting_2008,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,39.76552166,-86.16352641,2008,2005,2005,2005-01-01 00:00:00
Purdue University_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
Purdue University_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
Purdue University_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
OSTI Meeting_2008,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,32.83022446,-117.2713609,2008,2008,2008,2008-01-01 00:00:00
Northwestern University_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
Northwestern University_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
Northwestern University_2011,Workshop_2010,Katy Borner,1,2010 to 2014,41.87198984,-87.62931502,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
OSTI Meeting_2008,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,60.17160082,24.94563008,2008,2006,2006,2006-01-01 00:00:00
OSTI Meeting_2008,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,39.77021159,-86.16122929,2008,2006,2006,2006-01-01 00:00:00
OSTI Meeting_2008,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,33.74598921,-84.39163966,2008,2006,2006,2006-01-01 00:00:00
OSTI Meeting_2008,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,36.01216318,-84.27083964,40.06909293,-88.22313709,2008,2005,2005,2005-01-01 00:00:00
Purdue University_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
Purdue University_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
Science of Science Policy Workshop_2006,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,60.17160082,24.94563008,33.74598921,-84.39163966,2006,2006,2006,2006-01-01 00:00:00
San Diego Marriott_2008,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,32.83022446,-117.2713609,39.77021159,-86.16122929,2008,2006,2006,2006-01-01 00:00:00
San Diego Marriott_2008,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,32.83022446,-117.2713609,33.74598921,-84.39163966,2008,2006,2006,2006-01-01 00:00:00
San Diego Marriott_2008,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,32.83022446,-117.2713609,40.06909293,-88.22313709,2008,2005,2005,2005-01-01 00:00:00
San Diego Marriott_2008,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,32.83022446,-117.2713609,60.17160082,24.94563008,2008,2006,2006,2006-01-01 00:00:00
San Diego Marriott_2008,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,32.83022446,-117.2713609,39.76552166,-86.16352641,2008,2005,2005,2005-01-01 00:00:00
Science of Science Policy Workshop_2006,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,60.17160082,24.94563008,39.77021159,-86.16122929,2006,2006,2006,2006-01-01 00:00:00
Purdue University_2011,Workshop_2010,Katy Borner,1,2010 to 2014,39.77161587,-86.16296103,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
Remote_2023,UQÀM_2022,Katy Borner,1,2020 to 2024,39.1758163,-86.52530871,45.50484397,-73.57396828,2023,2022,2022,2022-01-01 00:00:00
Remote_2023,University Collections at McCalla_2024,Katy Borner,1,2020 to 2024,39.1758163,-86.52530871,39.16579478,-86.53735204,2023,2024,2023,2023-01-01 00:00:00
"ASTC Annual Conference, Museum of Science and Industry_2016",Bates College_2017,Katy Borner,1,2015 to 2019,27.9436484,-82.45654301,44.10390222,-70.21391873,2016,2017,2016,2016-01-01 00:00:00
"ASTC Annual Conference, Museum of Science and Industry_2016","CNS, Indiana University_2015",Katy Borner,1,2015 to 2019,27.9436484,-82.45654301,39.16595119,-86.53916747,2016,2015,2015,2015-01-01 00:00:00
"ASTC Annual Conference, Museum of Science and Industry_2016",Cyberinfrastructure for Network Science Center_2016,Katy Borner,1,2015 to 2019,27.9436484,-82.45654301,39.16344738,-86.53214001,2016,2016,2016,2016-01-01 00:00:00
"ASTC Annual Conference, Museum of Science and Industry_2016",European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,27.9436484,-82.45654301,48.2063476,16.37011046,2016,2017,2016,2016-01-01 00:00:00
"ASTC Annual Conference, Museum of Science and Industry_2016",International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,27.9436484,-82.45654301,39.76419695,-86.16093042,2016,2017,2016,2016-01-01 00:00:00
AAAS Annual Meeting_2011,Purdue University_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,39.77161587,-86.16296103,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,35.69154502,-105.9316778,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Northwestern University_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,41.87198984,-87.62931502,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,Workshop_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,51.50084332,-0.132045719,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.89764651,-77.03618487,2011,2010,2010,2010-01-01 00:00:00
AAAS Annual Meeting_2011,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.87560932,-77.09326177,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.89117267,-77.03555228,2011,2013,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.88880811,-77.04481698,2011,2012,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,38.89650216,-77.03789207,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
AAAS Annual Meeting_2015,International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,39.76419695,-86.16093042,2015,2017,2015,2015-01-01 00:00:00
AAAS Annual Meeting_2015,"ASTC Annual Conference, Museum of Science and Industry_2016",Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,27.9436484,-82.45654301,2015,2016,2015,2015-01-01 00:00:00
AAAS Annual Meeting_2015,Bates College_2017,Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,44.10390222,-70.21391873,2015,2017,2015,2015-01-01 00:00:00
AAAS Annual Meeting_2015,"CNS, Indiana University_2015",Katy Borner,1,2015 to 2019,37.33423973,-121.8991418,39.16595119,-86.53916747,2015,2015,2015,2015-01-01 00:00:00
